"version_season","season_name","season","episode","castaway_id","castaway","challenge_type","result"
"US08","Survivor: All-Stars",8,1,"US0062","Kathy","Immunity","Won"
"US08","Survivor: All-Stars",8,1,"US0071","Shii Ann","Immunity","Won"
"US08","Survivor: All-Stars",8,1,"US0096","Jenna M.","Immunity","Won"
"US08","Survivor: All-Stars",8,1,"US0009","Jenna L.","Immunity","Lost"
"US08","Survivor: All-Stars",8,1,"US0014","Rudy","Immunity","Lost"
"US08","Survivor: All-Stars",8,1,"US0025","Jerri","Immunity","Lost"
"US08","Survivor: All-Stars",8,1,"US0032","Tina","Immunity","Lost"
"US08","Survivor: All-Stars",8,1,"US0048","Ethan","Immunity","Lost"
"US08","Survivor: All-Stars",8,1,"US0107","Rupert","Immunity","Lost"
"US08","Survivor: All-Stars",8,2,"US0013","Sue","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0024","Alicia","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0027","Amber","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0045","Tom","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0055","Boston Rob","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0094","Rob C.","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0016","Richard","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0031","Colby","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0046","Lex","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0062","Kathy","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0071","Shii Ann","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0096","Jenna M.","Immunity","Won"
"US08","Survivor: All-Stars",8,2,"US0009","Jenna L.","Immunity","Lost"
"US08","Survivor: All-Stars",8,2,"US0014","Rudy","Immunity","Lost"
"US08","Survivor: All-Stars",8,2,"US0025","Jerri","Immunity","Lost"
"US08","Survivor: All-Stars",8,2,"US0048","Ethan","Immunity","Lost"
"US08","Survivor: All-Stars",8,2,"US0107","Rupert","Immunity","Lost"
"US08","Survivor: All-Stars",8,4,"US0013","Sue","Immunity","Lost"
"US08","Survivor: All-Stars",8,4,"US0024","Alicia","Immunity","Lost"
"US08","Survivor: All-Stars",8,4,"US0027","Amber","Immunity","Lost"
"US08","Survivor: All-Stars",8,4,"US0045","Tom","Immunity","Lost"
"US08","Survivor: All-Stars",8,4,"US0055","Boston Rob","Immunity","Lost"
"US08","Survivor: All-Stars",8,4,"US0094","Rob C.","Immunity","Lost"
"US08","Survivor: All-Stars",8,4,"US0016","Richard","Immunity","Won"
"US08","Survivor: All-Stars",8,4,"US0031","Colby","Immunity","Won"
"US08","Survivor: All-Stars",8,4,"US0046","Lex","Immunity","Won"
"US08","Survivor: All-Stars",8,4,"US0062","Kathy","Immunity","Won"
"US08","Survivor: All-Stars",8,4,"US0071","Shii Ann","Immunity","Won"
"US08","Survivor: All-Stars",8,4,"US0009","Jenna L.","Immunity","Won"
"US08","Survivor: All-Stars",8,4,"US0025","Jerri","Immunity","Won"
"US08","Survivor: All-Stars",8,4,"US0048","Ethan","Immunity","Won"
"US08","Survivor: All-Stars",8,4,"US0107","Rupert","Immunity","Won"
"US08","Survivor: All-Stars",8,5,"US0009","Jenna L.","Immunity","Won"
"US08","Survivor: All-Stars",8,5,"US0013","Sue","Immunity","Won"
"US08","Survivor: All-Stars",8,5,"US0024","Alicia","Immunity","Won"
"US08","Survivor: All-Stars",8,5,"US0027","Amber","Immunity","Won"
"US08","Survivor: All-Stars",8,5,"US0045","Tom","Immunity","Won"
"US08","Survivor: All-Stars",8,5,"US0055","Boston Rob","Immunity","Won"
"US08","Survivor: All-Stars",8,5,"US0107","Rupert","Immunity","Won"
"US08","Survivor: All-Stars",8,5,"US0016","Richard","Immunity","Lost"
"US08","Survivor: All-Stars",8,5,"US0025","Jerri","Immunity","Lost"
"US08","Survivor: All-Stars",8,5,"US0031","Colby","Immunity","Lost"
"US08","Survivor: All-Stars",8,5,"US0046","Lex","Immunity","Lost"
"US08","Survivor: All-Stars",8,5,"US0048","Ethan","Immunity","Lost"
"US08","Survivor: All-Stars",8,5,"US0062","Kathy","Immunity","Lost"
"US08","Survivor: All-Stars",8,5,"US0071","Shii Ann","Immunity","Lost"
"US08","Survivor: All-Stars",8,7,"US0009","Jenna L.","Immunity and Reward","Won"
"US08","Survivor: All-Stars",8,7,"US0024","Alicia","Immunity and Reward","Won"
"US08","Survivor: All-Stars",8,7,"US0027","Amber","Immunity and Reward","Won"
"US08","Survivor: All-Stars",8,7,"US0045","Tom","Immunity and Reward","Won"
"US08","Survivor: All-Stars",8,7,"US0055","Boston Rob","Immunity and Reward","Won"
"US08","Survivor: All-Stars",8,7,"US0107","Rupert","Immunity and Reward","Won"
"US08","Survivor: All-Stars",8,7,"US0025","Jerri","Immunity and Reward","Lost"
"US08","Survivor: All-Stars",8,7,"US0031","Colby","Immunity and Reward","Lost"
"US08","Survivor: All-Stars",8,7,"US0046","Lex","Immunity and Reward","Lost"
"US08","Survivor: All-Stars",8,7,"US0048","Ethan","Immunity and Reward","Lost"
"US08","Survivor: All-Stars",8,7,"US0062","Kathy","Immunity and Reward","Lost"
"US08","Survivor: All-Stars",8,7,"US0071","Shii Ann","Immunity and Reward","Lost"
"US08","Survivor: All-Stars",8,8,"US0009","Jenna L.","Immunity","Won"
"US08","Survivor: All-Stars",8,8,"US0024","Alicia","Immunity","Won"
"US08","Survivor: All-Stars",8,8,"US0027","Amber","Immunity","Won"
"US08","Survivor: All-Stars",8,8,"US0045","Tom","Immunity","Won"
"US08","Survivor: All-Stars",8,8,"US0055","Boston Rob","Immunity","Won"
"US08","Survivor: All-Stars",8,8,"US0107","Rupert","Immunity","Won"
"US08","Survivor: All-Stars",8,8,"US0025","Jerri","Immunity","Lost"
"US08","Survivor: All-Stars",8,8,"US0046","Lex","Immunity","Lost"
"US08","Survivor: All-Stars",8,8,"US0048","Ethan","Immunity","Lost"
"US08","Survivor: All-Stars",8,8,"US0062","Kathy","Immunity","Lost"
"US08","Survivor: All-Stars",8,8,"US0071","Shii Ann","Immunity","Lost"
"US08","Survivor: All-Stars",8,10,"US0025","Jerri","Immunity","Lost"
"US08","Survivor: All-Stars",8,10,"US0027","Amber","Immunity","Lost"
"US08","Survivor: All-Stars",8,10,"US0046","Lex","Immunity","Lost"
"US08","Survivor: All-Stars",8,10,"US0062","Kathy","Immunity","Lost"
"US08","Survivor: All-Stars",8,10,"US0071","Shii Ann","Immunity","Lost"
"US08","Survivor: All-Stars",8,10,"US0009","Jenna L.","Immunity","Won"
"US08","Survivor: All-Stars",8,10,"US0024","Alicia","Immunity","Won"
"US08","Survivor: All-Stars",8,10,"US0045","Tom","Immunity","Won"
"US08","Survivor: All-Stars",8,10,"US0055","Boston Rob","Immunity","Won"
"US08","Survivor: All-Stars",8,10,"US0107","Rupert","Immunity","Won"
"US08","Survivor: All-Stars",8,11,"US0009","Jenna L.","Immunity","Lost"
"US08","Survivor: All-Stars",8,11,"US0024","Alicia","Immunity","Lost"
"US08","Survivor: All-Stars",8,11,"US0027","Amber","Immunity","Lost"
"US08","Survivor: All-Stars",8,11,"US0045","Tom","Immunity","Lost"
"US08","Survivor: All-Stars",8,11,"US0046","Lex","Immunity","Lost"
"US08","Survivor: All-Stars",8,11,"US0055","Boston Rob","Immunity","Won"
"US08","Survivor: All-Stars",8,11,"US0062","Kathy","Immunity","Won"
"US08","Survivor: All-Stars",8,11,"US0071","Shii Ann","Immunity","Lost"
"US08","Survivor: All-Stars",8,11,"US0107","Rupert","Immunity","Lost"
"US08","Survivor: All-Stars",8,12,"US0009","Jenna L.","Immunity and Reward","Lost"
"US08","Survivor: All-Stars",8,12,"US0024","Alicia","Immunity and Reward","Won (reward only)"
"US08","Survivor: All-Stars",8,12,"US0027","Amber","Immunity and Reward","Won (reward only)"
"US08","Survivor: All-Stars",8,12,"US0045","Tom","Immunity and Reward","Lost"
"US08","Survivor: All-Stars",8,12,"US0055","Boston Rob","Immunity and Reward","Won"
"US08","Survivor: All-Stars",8,12,"US0062","Kathy","Immunity and Reward","Lost"
"US08","Survivor: All-Stars",8,12,"US0071","Shii Ann","Immunity and Reward","Won (reward only)"
"US08","Survivor: All-Stars",8,12,"US0107","Rupert","Immunity and Reward","Lost"
"US08","Survivor: All-Stars",8,13,"US0009","Jenna L.","Immunity","Lost"
"US08","Survivor: All-Stars",8,13,"US0024","Alicia","Immunity","Lost"
"US08","Survivor: All-Stars",8,13,"US0027","Amber","Immunity","Lost"
"US08","Survivor: All-Stars",8,13,"US0045","Tom","Immunity","Lost"
"US08","Survivor: All-Stars",8,13,"US0055","Boston Rob","Immunity","Lost"
"US08","Survivor: All-Stars",8,13,"US0071","Shii Ann","Immunity","Won"
"US08","Survivor: All-Stars",8,13,"US0107","Rupert","Immunity","Lost"
"US08","Survivor: All-Stars",8,14,"US0009","Jenna L.","Immunity","Lost"
"US08","Survivor: All-Stars",8,14,"US0027","Amber","Immunity","Lost"
"US08","Survivor: All-Stars",8,14,"US0045","Tom","Immunity","Won"
"US08","Survivor: All-Stars",8,14,"US0055","Boston Rob","Immunity","Lost"
"US08","Survivor: All-Stars",8,14,"US0071","Shii Ann","Immunity","Lost"
"US08","Survivor: All-Stars",8,14,"US0107","Rupert","Immunity","Lost"
"US08","Survivor: All-Stars",8,15,"US0009","Jenna L.","Immunity","Lost"
"US08","Survivor: All-Stars",8,15,"US0027","Amber","Immunity","Lost"
"US08","Survivor: All-Stars",8,15,"US0045","Tom","Immunity","Lost"
"US08","Survivor: All-Stars",8,15,"US0055","Boston Rob","Immunity","Won"
"US08","Survivor: All-Stars",8,15,"US0107","Rupert","Immunity","Lost"
"US08","Survivor: All-Stars",8,16,"US0009","Jenna L.","Immunity","Lost"
"US08","Survivor: All-Stars",8,16,"US0027","Amber","Immunity","Won"
"US08","Survivor: All-Stars",8,16,"US0055","Boston Rob","Immunity","Lost"
"US08","Survivor: All-Stars",8,16,"US0107","Rupert","Immunity","Lost"
"US08","Survivor: All-Stars",8,16,"US0009","Jenna L.","Immunity","Lost"
"US08","Survivor: All-Stars",8,16,"US0027","Amber","Immunity","Lost"
"US08","Survivor: All-Stars",8,16,"US0055","Boston Rob","Immunity","Won"
"US09","Survivor: Vanuatu",9,1,"US0113","Brook","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,1,"US0115","John P.","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,1,"US0117","Brady","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,1,"US0118","Travis","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,1,"US0120","John K.","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,1,"US0121","Rory","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,1,"US0122","Lea","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,1,"US0123","Chad","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,1,"US0130","Chris","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,1,"US0114","Dolly","Immunity and Reward","Won"
"US09","Survivor: Vanuatu",9,1,"US0116","Mia","Immunity and Reward","Won"
"US09","Survivor: Vanuatu",9,1,"US0119","Lisa","Immunity and Reward","Won"
"US09","Survivor: Vanuatu",9,1,"US0124","Leann","Immunity and Reward","Won"
"US09","Survivor: Vanuatu",9,1,"US0125","Ami","Immunity and Reward","Won"
"US09","Survivor: Vanuatu",9,1,"US0126","Julie","Immunity and Reward","Won"
"US09","Survivor: Vanuatu",9,1,"US0127","Eliza","Immunity and Reward","Won"
"US09","Survivor: Vanuatu",9,1,"US0128","Scout","Immunity and Reward","Won"
"US09","Survivor: Vanuatu",9,1,"US0129","Twila","Immunity and Reward","Won"
"US09","Survivor: Vanuatu",9,2,"US0115","John P.","Immunity","Won"
"US09","Survivor: Vanuatu",9,2,"US0117","Brady","Immunity","Won"
"US09","Survivor: Vanuatu",9,2,"US0118","Travis","Immunity","Won"
"US09","Survivor: Vanuatu",9,2,"US0120","John K.","Immunity","Won"
"US09","Survivor: Vanuatu",9,2,"US0121","Rory","Immunity","Won"
"US09","Survivor: Vanuatu",9,2,"US0122","Lea","Immunity","Won"
"US09","Survivor: Vanuatu",9,2,"US0123","Chad","Immunity","Won"
"US09","Survivor: Vanuatu",9,2,"US0130","Chris","Immunity","Won"
"US09","Survivor: Vanuatu",9,2,"US0114","Dolly","Immunity","Lost"
"US09","Survivor: Vanuatu",9,2,"US0116","Mia","Immunity","Lost"
"US09","Survivor: Vanuatu",9,2,"US0119","Lisa","Immunity","Lost"
"US09","Survivor: Vanuatu",9,2,"US0124","Leann","Immunity","Lost"
"US09","Survivor: Vanuatu",9,2,"US0125","Ami","Immunity","Lost"
"US09","Survivor: Vanuatu",9,2,"US0126","Julie","Immunity","Lost"
"US09","Survivor: Vanuatu",9,2,"US0127","Eliza","Immunity","Lost"
"US09","Survivor: Vanuatu",9,2,"US0128","Scout","Immunity","Lost"
"US09","Survivor: Vanuatu",9,2,"US0129","Twila","Immunity","Lost"
"US09","Survivor: Vanuatu",9,3,"US0115","John P.","Immunity and Reward","Won (reward only)"
"US09","Survivor: Vanuatu",9,3,"US0117","Brady","Immunity and Reward","Won (reward only)"
"US09","Survivor: Vanuatu",9,3,"US0118","Travis","Immunity and Reward","Won (reward only)"
"US09","Survivor: Vanuatu",9,3,"US0120","John K.","Immunity and Reward","Won"
"US09","Survivor: Vanuatu",9,3,"US0121","Rory","Immunity and Reward","Won (reward only)"
"US09","Survivor: Vanuatu",9,3,"US0122","Lea","Immunity and Reward","Won (reward only)"
"US09","Survivor: Vanuatu",9,3,"US0123","Chad","Immunity and Reward","Won (reward only)"
"US09","Survivor: Vanuatu",9,3,"US0130","Chris","Immunity and Reward","Won (reward only)"
"US09","Survivor: Vanuatu",9,3,"US0116","Mia","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,3,"US0119","Lisa","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,3,"US0124","Leann","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,3,"US0125","Ami","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,3,"US0126","Julie","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,3,"US0127","Eliza","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,3,"US0128","Scout","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,3,"US0129","Twila","Immunity and Reward","Lost"
"US09","Survivor: Vanuatu",9,4,"US0117","Brady","Immunity","Lost"
"US09","Survivor: Vanuatu",9,4,"US0118","Travis","Immunity","Lost"
"US09","Survivor: Vanuatu",9,4,"US0120","John K.","Immunity","Lost"
"US09","Survivor: Vanuatu",9,4,"US0121","Rory","Immunity","Lost"
"US09","Survivor: Vanuatu",9,4,"US0122","Lea","Immunity","Lost"
"US09","Survivor: Vanuatu",9,4,"US0123","Chad","Immunity","Lost"
"US09","Survivor: Vanuatu",9,4,"US0130","Chris","Immunity","Lost"
"US09","Survivor: Vanuatu",9,4,"US0119","Lisa","Immunity","Won"
"US09","Survivor: Vanuatu",9,4,"US0124","Leann","Immunity","Won"
"US09","Survivor: Vanuatu",9,4,"US0125","Ami","Immunity","Won"
"US09","Survivor: Vanuatu",9,4,"US0126","Julie","Immunity","Won"
"US09","Survivor: Vanuatu",9,4,"US0127","Eliza","Immunity","Won"
"US09","Survivor: Vanuatu",9,4,"US0128","Scout","Immunity","Won"
"US09","Survivor: Vanuatu",9,4,"US0129","Twila","Immunity","Won"
"US09","Survivor: Vanuatu",9,5,"US0120","John K.","Immunity","Won"
"US09","Survivor: Vanuatu",9,5,"US0122","Lea","Immunity","Won"
"US09","Survivor: Vanuatu",9,5,"US0123","Chad","Immunity","Won"
"US09","Survivor: Vanuatu",9,5,"US0126","Julie","Immunity","Won"
"US09","Survivor: Vanuatu",9,5,"US0129","Twila","Immunity","Won"
"US09","Survivor: Vanuatu",9,5,"US0130","Chris","Immunity","Won"
"US09","Survivor: Vanuatu",9,5,"US0118","Travis","Immunity","Lost"
"US09","Survivor: Vanuatu",9,5,"US0119","Lisa","Immunity","Lost"
"US09","Survivor: Vanuatu",9,5,"US0121","Rory","Immunity","Lost"
"US09","Survivor: Vanuatu",9,5,"US0124","Leann","Immunity","Lost"
"US09","Survivor: Vanuatu",9,5,"US0125","Ami","Immunity","Lost"
"US09","Survivor: Vanuatu",9,5,"US0127","Eliza","Immunity","Lost"
"US09","Survivor: Vanuatu",9,5,"US0128","Scout","Immunity","Lost"
"US09","Survivor: Vanuatu",9,6,"US0120","John K.","Immunity","Won"
"US09","Survivor: Vanuatu",9,6,"US0122","Lea","Immunity","Won"
"US09","Survivor: Vanuatu",9,6,"US0123","Chad","Immunity","Won"
"US09","Survivor: Vanuatu",9,6,"US0126","Julie","Immunity","Won"
"US09","Survivor: Vanuatu",9,6,"US0129","Twila","Immunity","Won"
"US09","Survivor: Vanuatu",9,6,"US0130","Chris","Immunity","Won"
"US09","Survivor: Vanuatu",9,6,"US0119","Lisa","Immunity","Lost"
"US09","Survivor: Vanuatu",9,6,"US0121","Rory","Immunity","Lost"
"US09","Survivor: Vanuatu",9,6,"US0124","Leann","Immunity","Lost"
"US09","Survivor: Vanuatu",9,6,"US0125","Ami","Immunity","Lost"
"US09","Survivor: Vanuatu",9,6,"US0127","Eliza","Immunity","Lost"
"US09","Survivor: Vanuatu",9,6,"US0128","Scout","Immunity","Lost"
"US09","Survivor: Vanuatu",9,7,"US0120","John K.","Immunity","Lost"
"US09","Survivor: Vanuatu",9,7,"US0122","Lea","Immunity","Lost"
"US09","Survivor: Vanuatu",9,7,"US0123","Chad","Immunity","Lost"
"US09","Survivor: Vanuatu",9,7,"US0126","Julie","Immunity","Lost"
"US09","Survivor: Vanuatu",9,7,"US0129","Twila","Immunity","Lost"
"US09","Survivor: Vanuatu",9,7,"US0130","Chris","Immunity","Lost"
"US09","Survivor: Vanuatu",9,7,"US0121","Rory","Immunity","Won"
"US09","Survivor: Vanuatu",9,7,"US0124","Leann","Immunity","Won"
"US09","Survivor: Vanuatu",9,7,"US0125","Ami","Immunity","Won"
"US09","Survivor: Vanuatu",9,7,"US0127","Eliza","Immunity","Won"
"US09","Survivor: Vanuatu",9,7,"US0128","Scout","Immunity","Won"
"US09","Survivor: Vanuatu",9,8,"US0121","Rory","Immunity","Lost"
"US09","Survivor: Vanuatu",9,8,"US0122","Lea","Immunity","Won"
"US09","Survivor: Vanuatu",9,8,"US0123","Chad","Immunity","Lost"
"US09","Survivor: Vanuatu",9,8,"US0124","Leann","Immunity","Lost"
"US09","Survivor: Vanuatu",9,8,"US0125","Ami","Immunity","Lost"
"US09","Survivor: Vanuatu",9,8,"US0126","Julie","Immunity","Lost"
"US09","Survivor: Vanuatu",9,8,"US0127","Eliza","Immunity","Lost"
"US09","Survivor: Vanuatu",9,8,"US0128","Scout","Immunity","Lost"
"US09","Survivor: Vanuatu",9,8,"US0129","Twila","Immunity","Lost"
"US09","Survivor: Vanuatu",9,8,"US0130","Chris","Immunity","Lost"
"US09","Survivor: Vanuatu",9,9,"US0122","Lea","Immunity","Lost"
"US09","Survivor: Vanuatu",9,9,"US0123","Chad","Immunity","Lost"
"US09","Survivor: Vanuatu",9,9,"US0124","Leann","Immunity","Lost"
"US09","Survivor: Vanuatu",9,9,"US0125","Ami","Immunity","Won"
"US09","Survivor: Vanuatu",9,9,"US0126","Julie","Immunity","Lost"
"US09","Survivor: Vanuatu",9,9,"US0127","Eliza","Immunity","Lost"
"US09","Survivor: Vanuatu",9,9,"US0128","Scout","Immunity","Lost"
"US09","Survivor: Vanuatu",9,9,"US0129","Twila","Immunity","Lost"
"US09","Survivor: Vanuatu",9,9,"US0130","Chris","Immunity","Lost"
"US09","Survivor: Vanuatu",9,10,"US0123","Chad","Immunity","Lost"
"US09","Survivor: Vanuatu",9,10,"US0124","Leann","Immunity","Lost"
"US09","Survivor: Vanuatu",9,10,"US0125","Ami","Immunity","Lost"
"US09","Survivor: Vanuatu",9,10,"US0126","Julie","Immunity","Lost"
"US09","Survivor: Vanuatu",9,10,"US0127","Eliza","Immunity","Lost"
"US09","Survivor: Vanuatu",9,10,"US0128","Scout","Immunity","Lost"
"US09","Survivor: Vanuatu",9,10,"US0129","Twila","Immunity","Won"
"US09","Survivor: Vanuatu",9,10,"US0130","Chris","Immunity","Lost"
"US09","Survivor: Vanuatu",9,11,"US0124","Leann","Immunity","Lost"
"US09","Survivor: Vanuatu",9,11,"US0125","Ami","Immunity","Won"
"US09","Survivor: Vanuatu",9,11,"US0126","Julie","Immunity","Lost"
"US09","Survivor: Vanuatu",9,11,"US0127","Eliza","Immunity","Lost"
"US09","Survivor: Vanuatu",9,11,"US0128","Scout","Immunity","Lost"
"US09","Survivor: Vanuatu",9,11,"US0129","Twila","Immunity","Lost"
"US09","Survivor: Vanuatu",9,11,"US0130","Chris","Immunity","Lost"
"US09","Survivor: Vanuatu",9,12,"US0125","Ami","Immunity","Lost"
"US09","Survivor: Vanuatu",9,12,"US0126","Julie","Immunity","Lost"
"US09","Survivor: Vanuatu",9,12,"US0127","Eliza","Immunity","Lost"
"US09","Survivor: Vanuatu",9,12,"US0128","Scout","Immunity","Lost"
"US09","Survivor: Vanuatu",9,12,"US0129","Twila","Immunity","Lost"
"US09","Survivor: Vanuatu",9,12,"US0130","Chris","Immunity","Won"
"US09","Survivor: Vanuatu",9,13,"US0126","Julie","Immunity","Lost"
"US09","Survivor: Vanuatu",9,13,"US0127","Eliza","Immunity","Won"
"US09","Survivor: Vanuatu",9,13,"US0128","Scout","Immunity","Lost"
"US09","Survivor: Vanuatu",9,13,"US0129","Twila","Immunity","Lost"
"US09","Survivor: Vanuatu",9,13,"US0130","Chris","Immunity","Lost"
"US09","Survivor: Vanuatu",9,14,"US0127","Eliza","Immunity","Lost"
"US09","Survivor: Vanuatu",9,14,"US0128","Scout","Immunity","Lost"
"US09","Survivor: Vanuatu",9,14,"US0129","Twila","Immunity","Lost"
"US09","Survivor: Vanuatu",9,14,"US0130","Chris","Immunity","Won"
"US09","Survivor: Vanuatu",9,14,"US0128","Scout","Immunity","Lost"
"US09","Survivor: Vanuatu",9,14,"US0129","Twila","Immunity","Lost"
"US09","Survivor: Vanuatu",9,14,"US0130","Chris","Immunity","Won"
"US10","Survivor: Palau",10,1,"US0137","Willard","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0142","Coby","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0143","Janu","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0145","Gregg","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0146","Caryn","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0147","Jenn","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0148","Ian","Immunity","Won"
"US10","Survivor: Palau",10,1,"US0149","Katie","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0150","Tom","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0131","Jonathan","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0132","Wanda","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0133","Jolanda","Immunity","Won"
"US10","Survivor: Palau",10,1,"US0134","Ashlee","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0135","Jeff","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0136","Kim","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0138","Angie","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0139","James","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0140","Ibrehem","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0141","Bobby Jon","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0144","Stephenie","Immunity","Lost"
"US10","Survivor: Palau",10,1,"US0137","Willard","Immunity and Reward","Won"
"US10","Survivor: Palau",10,1,"US0142","Coby","Immunity and Reward","Won"
"US10","Survivor: Palau",10,1,"US0143","Janu","Immunity and Reward","Won"
"US10","Survivor: Palau",10,1,"US0145","Gregg","Immunity and Reward","Won"
"US10","Survivor: Palau",10,1,"US0146","Caryn","Immunity and Reward","Won"
"US10","Survivor: Palau",10,1,"US0147","Jenn","Immunity and Reward","Won"
"US10","Survivor: Palau",10,1,"US0148","Ian","Immunity and Reward","Won"
"US10","Survivor: Palau",10,1,"US0149","Katie","Immunity and Reward","Won"
"US10","Survivor: Palau",10,1,"US0150","Tom","Immunity and Reward","Won"
"US10","Survivor: Palau",10,1,"US0133","Jolanda","Immunity and Reward","Lost"
"US10","Survivor: Palau",10,1,"US0134","Ashlee","Immunity and Reward","Lost"
"US10","Survivor: Palau",10,1,"US0135","Jeff","Immunity and Reward","Lost"
"US10","Survivor: Palau",10,1,"US0136","Kim","Immunity and Reward","Lost"
"US10","Survivor: Palau",10,1,"US0138","Angie","Immunity and Reward","Lost"
"US10","Survivor: Palau",10,1,"US0139","James","Immunity and Reward","Lost"
"US10","Survivor: Palau",10,1,"US0140","Ibrehem","Immunity and Reward","Lost"
"US10","Survivor: Palau",10,1,"US0141","Bobby Jon","Immunity and Reward","Lost"
"US10","Survivor: Palau",10,1,"US0144","Stephenie","Immunity and Reward","Lost"
"US10","Survivor: Palau",10,2,"US0137","Willard","Immunity","Won"
"US10","Survivor: Palau",10,2,"US0142","Coby","Immunity","Won"
"US10","Survivor: Palau",10,2,"US0143","Janu","Immunity","Won"
"US10","Survivor: Palau",10,2,"US0145","Gregg","Immunity","Won"
"US10","Survivor: Palau",10,2,"US0146","Caryn","Immunity","Won"
"US10","Survivor: Palau",10,2,"US0147","Jenn","Immunity","Won"
"US10","Survivor: Palau",10,2,"US0148","Ian","Immunity","Won"
"US10","Survivor: Palau",10,2,"US0149","Katie","Immunity","Won"
"US10","Survivor: Palau",10,2,"US0150","Tom","Immunity","Won"
"US10","Survivor: Palau",10,2,"US0134","Ashlee","Immunity","Lost"
"US10","Survivor: Palau",10,2,"US0135","Jeff","Immunity","Lost"
"US10","Survivor: Palau",10,2,"US0136","Kim","Immunity","Lost"
"US10","Survivor: Palau",10,2,"US0138","Angie","Immunity","Lost"
"US10","Survivor: Palau",10,2,"US0139","James","Immunity","Lost"
"US10","Survivor: Palau",10,2,"US0140","Ibrehem","Immunity","Lost"
"US10","Survivor: Palau",10,2,"US0141","Bobby Jon","Immunity","Lost"
"US10","Survivor: Palau",10,2,"US0144","Stephenie","Immunity","Lost"
"US10","Survivor: Palau",10,3,"US0137","Willard","Immunity","Won"
"US10","Survivor: Palau",10,3,"US0142","Coby","Immunity","Won"
"US10","Survivor: Palau",10,3,"US0143","Janu","Immunity","Won"
"US10","Survivor: Palau",10,3,"US0145","Gregg","Immunity","Won"
"US10","Survivor: Palau",10,3,"US0146","Caryn","Immunity","Won"
"US10","Survivor: Palau",10,3,"US0147","Jenn","Immunity","Won"
"US10","Survivor: Palau",10,3,"US0148","Ian","Immunity","Won"
"US10","Survivor: Palau",10,3,"US0149","Katie","Immunity","Won"
"US10","Survivor: Palau",10,3,"US0150","Tom","Immunity","Won"
"US10","Survivor: Palau",10,3,"US0135","Jeff","Immunity","Lost"
"US10","Survivor: Palau",10,3,"US0136","Kim","Immunity","Lost"
"US10","Survivor: Palau",10,3,"US0138","Angie","Immunity","Lost"
"US10","Survivor: Palau",10,3,"US0139","James","Immunity","Lost"
"US10","Survivor: Palau",10,3,"US0140","Ibrehem","Immunity","Lost"
"US10","Survivor: Palau",10,3,"US0141","Bobby Jon","Immunity","Lost"
"US10","Survivor: Palau",10,3,"US0144","Stephenie","Immunity","Lost"
"US10","Survivor: Palau",10,4,"US0137","Willard","Immunity","Won"
